[0] 0:00	[Music] foreign
[1286] 2:20:11	that they're going to get a plan they are going to a land and getting an inheritance of a land flowing with milk
[1287] 2:20:17	and honey now goat's milk and weld honey but milk and honey nonetheless and they're going to be sojourning there
[1288] 2:20:25	which means there's going to be limits to what their territory can be
[1289] 2:20:30	so in many respects many of these laws are already of an extrapolation of what
[1290] 2:20:36	they did in Egypt I mean plainly what they did in Egypt you know in Egypt they're they're
[1291] 2:20:43	already doing say um sheep hurting well you know they're going to be doing
[1292] 2:20:48	that in Israel in Egypt some of them are going to have a plot of land
[1293] 2:20:54	that's going to be an issue in in Israel people are going to want to move them boundary marker well that's definitely
[1294] 2:21:01	going to be a problem in Israel so
[1295] 2:21:07	just because the it's it's assumed that they're going to be settled in Egypt doesn't actually mean
[1296] 2:21:14	that this is this is this is post-mosaic
[1297] 2:21:20	and that's again because that these were agricultural workers when they lived in Egypt
[1298] 2:21:25	they know they're going to the promised land they're anticipating having an agrarian lifestyle back in in in Israel
[1299] 2:21:33	so they're going to need laws for that and it's better that they establish those laws before they enter the land
[1300] 2:21:39	than afterwards so yeah they were farmers in Egypt
[1301] 2:21:46	again the text is very very clear that they did both banking bricks and agricultural work
[1302] 2:21:52	they would have been very very familiar with agricultural systems so I hope that answers your question
[1303] 2:21:58	thank you very much for the Super Chat and very much appreciate it
[1304] 2:22:09	Zeo Bayo for 11 Euro thank you very much for the Super Chat pick one of the questions from at Bonbon laugh out loud
[1305] 2:22:17	uh um
[1306] 2:22:23	the question okay did Egyptians ever have to reconcile scientific
[1307] 2:22:29	understanding of their day with their religious beliefs especially living
[1308] 2:22:38	let me just see if I can find that my computer's only doing
[1309] 2:22:46	all right I am looking for one of bonbon's questions
[1310] 2:22:52	um let me see if I could find one here
[1311] 2:23:26	he's actually got a lot of questions here foreign
[1312] 2:23:31	where was he where do you specify that
[1313] 2:23:40	okay A little after that huh yeah okay let me see if I can find that
[1314] 2:23:56	you want me to cut and paste it at the bottom
[1315] 2:24:01	okay I see it I found it found it okay
[1316] 2:24:10	did the Egyptians ever had to reconcile scientific understanding of their day with their religious beliefs especially
[1317] 2:24:16	with increasing contact with with Greeks and other societies uh
[1318] 2:24:22	not really and part of this is that there wasn't
[1319] 2:24:27	really the idea of scientific understanding okay
[1320] 2:24:33	so they did change their religious beliefs with say uh with the uh contact with the
[1321] 2:24:40	Greeks it became more algoricalized
[1322] 2:24:46	more um um basically symbolic in a lot of respects
[1323] 2:24:54	the contact with the Greeks especially Greek philosophy did change the nature of Egyptian religion belief but it was
[1324] 2:25:01	sort of a kind of a a feedback loop
[1325] 2:25:06	in the respect that say the Greeks got Philosophy from the ancient Egyptian
[1326] 2:25:11	religion turned it into a full sort of secularized philosophy and then that
[1327] 2:25:17	philosophy came back and then changed Egyptian religion
[1328] 2:25:22	but the whole idea of scientific understanding it wasn't really I mean you had Greek knowledge you had Greek
[1329] 2:25:29	knowledge you had Greek uh a kind of a primitive science you know like like for
[1330] 2:25:35	example their understanding about the shape of the Earth being a globe and actually interestingly enough that whole
[1331] 2:25:40	idea of of um the Greeks understanding the Earth has a globe
[1332] 2:25:47	uh actually can be seen in one of the Egyptian temples where you see a globe
[1333] 2:25:53	uh being supported by the Egyptian gods so that's really interesting right there
[1334] 2:26:03	so there was this sort of interaction that was going on between cultures
[1335] 2:26:08	okay but the sign as I said Egypt didn't have a strong science to begin with been a
[1336] 2:26:16	strong religion really strong religion but it was also a religion that was very
[1337] 2:26:22	adaptable and and likewise Greek philosophy could
[1338] 2:26:29	take aspects of that religion and incorporate that into their philosophy as well
[1339] 2:26:35	so both sides of say these these these societies were basically exchanging
[1340] 2:26:41	ideas a Christopher Partridge really talks
[1341] 2:26:46	about this well when he talks about the development of new religious movements which is that all religions are putting
[1342] 2:26:54	ideas into a pool of ideas and then started taking out ideas and putting
[1343] 2:27:01	some back in so there's there's no sort of religion
[1344] 2:27:07	in a vacuum there's no religion in a vacuum all religion is going to consult other
[1345] 2:27:14	religions other ideas even scientific ideas and it's going to adapt
[1346] 2:27:20	or change or explain their Doctrine in light of those ideas
[1347] 2:27:27	sometimes they'll reject those ideas sometimes they'll embrace them sometimes they will
[1348] 2:27:34	um you know have intertextual dialogue with them so it's gonna
[1349] 2:27:40	so it's it's not a one thing or the other and they are
[1350] 2:27:45	they aren't gonna sometimes are reconcile sometimes they're going to adapt
[1351] 2:27:50	sometimes they're gonna you know have have sort of a push back in the other way too
[1352] 2:27:56	though they they did they did had to meet the blending of cultures did result in
[1353] 2:28:06	um in an intermixture of religious beliefs
[1354] 2:28:12	with say Greek philosophy so anyway I hope that helped and I hope
[1355] 2:28:18	that answers your question uh thank you for that sponsored question bye
[1356] 2:28:24	can I get that right um by Isaiah Bayo thank you very much for the question uh very much appreciate
[1357] 2:28:31	it Kenny Reagan for 25 thank you very much
[1358] 2:28:36	for the Super Chat thank you for the work you do it has been very helpful to me
[1359] 2:28:43	smiley face I didn't have enough space for my question but if you're willing I posted it in the chat alright I'll look
[1360] 2:28:49	for it let's look for it okay so there should be a question by Kenny Reagan
[1361] 2:28:54	okay and he goes what do you think about the
[1362] 2:29:01	view of some Progressive Christians not my own that God could not in principle have
[1363] 2:29:07	commanded the kind of genocide we see in the Old Testament against all the men
[1364] 2:29:13	and it continues Women and Children of Jericho or the
[1365] 2:29:18	amalekites and that these passages either a are hyperbole reflecting literary custom meant to show God's
[1366] 2:29:25	complete Victory but didn't historically is there more to this
[1367] 2:29:33	occur or as written or B reflect mistaken believes the Israelites had about God and thus did indicate that the
[1368] 2:29:40	Bible while inspired is not an errant okay
[1369] 2:29:47	you're talking here about the whole concept of hair REM uh Harem is is the idea of being
[1370] 2:29:56	dedicated for the ban or exclusion
[1371] 2:30:01	or Devotion to sacrifice it actually has a variety of meanings
[1372] 2:30:07	and when a city like Jericho or hatsor
[1373] 2:30:15	or I is put under the ban it is assumed that it is destroyed with
[1374] 2:30:20	all the women children and possessions okay
[1375] 2:30:26	now the whole idea of genocide is in some ways a misnomer it's it's it's a
[1376] 2:30:35	faulty it's a faulty affectation here it's a faulty definition or a faulty uh
[1377] 2:30:43	um term when being applied to what's happening in the Old Testament
[1378] 2:30:49	part of it is that Haram doesn't only mean to say destroy
[1379] 2:30:55	utterly although it can mean that in circum circumstances it can mean to dedicate
[1380] 2:31:01	it can mean to drive out essentially when the Israelites come
[1381] 2:31:08	into the promised land they're making the the basically saying that we're coming in you know get out while the
[1382] 2:31:14	getting's good if you stay well that's your problem
[1383] 2:31:19	some cities will try to do a treaty you know we see this with the
[1384] 2:31:25	with the gibeonites you know they they strike a treaty other cities will basically you know
[1385] 2:31:33	you know fight you know fight you know and on all means someone fight when they even don't have
[1386] 2:31:39	to which is really strange you know but one of the things we kind of understand here too is that
[1387] 2:31:47	it's not genocide they're not wiping everyone out
[1388] 2:31:53	because there are many Canaanites in the land after the conquest in fact the Israelites are told not to intermarry
[1389] 2:31:59	with them well you can't intermarry with someone who's dead so it's not genocide in in the in the
[1390] 2:32:07	proper sense of the term the the Canaanites are threatened people
[1391] 2:32:14	okay they are a people already in Decline when the Israelites come in and it's not just the Israelites that
[1392] 2:32:20	they're that they're having a problem with they're also in Decline uh in their competition against the Philistines too
[1393] 2:32:26	so the Canaanites are kind of sandwiched in between the two so they've got declining population
[1394] 2:32:33	numbers and they're finding themselves embattled on both sides you can't fight a two-front war
[1395] 2:32:40	it's it's it's super difficult to fight a two-front war and the connect the Canaanites
[1396] 2:32:46	don't do this successfully so
[1397] 2:32:51	on the one hand I don't think it's a mistaken belief about their God
[1398] 2:32:57	on the other hand there is a sense of hyperbole definitely a sense of hyperbole
[1399] 2:33:05	there's also the the fact that it's limited to certain cities
[1400] 2:33:12	it's limited to the cities I mean it's first of all I mean lit limited only to
[1401] 2:33:17	the cities okay only to the cities and only certain cities undergo the Haram
[1402] 2:33:24	like for example when they the first time they they conquer
[1403] 2:33:30	Jerusalem they can leave that City mostly intact and basically kill very few people they
[1404] 2:33:36	just sort of Knocked Down the Walls go in there and then leave and the jebusites are still there to rebuild
[1405] 2:33:43	this provides a problem for say uh uh Judah later on when they have to
[1406] 2:33:49	retake that Land by the time they retake it their first their first attempt to knock down the city is rebuilt and
[1407] 2:33:56	rebuilt stronger um
[1408] 2:34:01	there's a comment in this chat here debater of everything presenter of Nothing At what point does it become
[1409] 2:34:08	genocide genocide is really when you try to wipe out an entire nation
[1410] 2:34:14	and basically an entire say uh again s
[1411] 2:34:20	um family type exactly so I mean if your
[1412] 2:34:25	time um trying to wipe out a whole people group that's genocide
[1413] 2:34:32	there doesn't seem to be any indication in the Old Testament that this was genocide in the proper sense of the term
[1414] 2:34:42	yeah it is limited there are huge limitations to this that do not include the entire people
[1415] 2:34:49	group you know some of these people honestly
[1416] 2:34:54	are going to be integrated into Israelite Society you know they're going to intermarry with the Israelites even though they're
[1417] 2:35:00	told not to they're going to marry with the Israelis and they're going to become Israelites as a result of it
[1418] 2:35:08	so we have to sort of take a balanced perspective of the text in terms of
[1419] 2:35:15	what's hyperbole what's the limitations of the texts and and what is basically the purpose of
[1420] 2:35:24	this is which is to drive out the people and take over the land you know basically they're not just I
[1421] 2:35:31	mean they're not even destroying every city here I mean they're driving out the people and basically taking over the
[1422] 2:35:37	houses essentially you know there are those exceptions like
[1423] 2:35:42	hatsor and Jericho and I which are basically big well I wasn't big but
[1424] 2:35:49	Jericho and that Hat's a big tough nuts to crack
[1425] 2:35:54	and this is sort of why the conquest goes into two phases okay you got one phase where it's
[1426] 2:36:00	um you know establishing a foothold then destroying Jericho they're destroying the cities at the heshbon and
[1427] 2:36:07	on so they could have an easy entry into the promised land and then they tackle
[1428] 2:36:12	the next big major city there that's hot sword after that every other city will be easy
[1429] 2:36:20	so there's a reason why they do that okay because without taking out those
[1430] 2:36:26	cities it's going to be very very difficult for them to for the for them to break up into tribes and then each
[1431] 2:36:32	tribe to establish its inheritance so
[1432] 2:36:40	so I basically us um have come to the conclusion here that
[1433] 2:36:45	in many ways the the term using the term genocide is an overstatement
[1434] 2:36:51	I think it over extends the reading of Haram or harem
[1435] 2:36:57	it's it's not an accurate term
[1436] 2:37:02	it's also again there's limits to it there's there's limits to it
[1437] 2:37:07	so anyway I hope that answered the Super Chat thank you very much for the question very much appreciate it
[1438] 2:37:20	uh Farmhouse Theologian for 25 Australians thank you so much for the Super Chat he has two emojis here uh red
[1439] 2:37:27	heart and a folded hands of Prayer thank you very much for the Super Chat
[1440] 2:37:33	uh we do really appreciate the support and the prayers
[1441] 2:37:39	we very very much appreciate the prayers keep praying for us we need this so
[1442] 2:37:45	thank you very much and God bless you
[1443] 2:37:50	a very very generous super chat again from Jack Ray good to see you here friend we so
[1444] 2:37:57	appreciate your support thank you very much for joining us tonight I'm just glad to see you here uh
[1445] 2:38:05	you've been a great friend to to our ministry we so appreciate it and we so
[1446] 2:38:10	appreciate your support you say thank you but it's us who has to thank you
[1447] 2:38:17	you've helped us so much you have supported us tirelessly we so appreciate it thank you
[1448] 2:38:25	so very much
[1449] 2:38:37	mouthwash for five dollars good to see you here tonight Dr Falk voice okay
[1450] 2:38:44	uh thank you very much for the answers very much appreciated over 100 people
[1451] 2:38:49	here tonight that many wow wow
[1452] 2:38:55	that's our that's our biggest turnout ever I didn't even realize it
[1453] 2:39:01	whoa uh seems controversy has a silver lining
[1454] 2:39:07	oh yes yes but that silver lining comes at a cost
[1455] 2:39:13	that silver lining comes at a cost this was a high cost it was a silver lining yes
[1456] 2:39:22	we get did get more subscribers than usual and tonight's turnout has been fabulous
[1457] 2:39:28	absolutely fabulous um I don't know if I would have wanted to pay that price normally
[1458] 2:39:34	but um
[1459] 2:39:40	yeah that's that's that's correct man intends it for evil but God intends it for good
[1460] 2:39:46	so God will use this for his purposes and for his greater glory and I can rest in that
[1461] 2:39:53	definitely you know God will use this and God will bring his glory from it
[1462] 2:39:59	so thank you very much for the Super Chat very much appreciated and um you are most welcome for the answers
[1463] 2:40:06	again this is a this is something this is our way of giving back to the community
[1464] 2:40:18	Michael Letourneau for 15 Canadian thank you very much for the Super Chat I've read that several urger's fathers
[1465] 2:40:25	I.E Oregon John chrysostom and Jerome believed it wasn't important but what is
[1466] 2:40:31	your take on Bible inerrancy now I'm a biblical inheritist
[1467] 2:40:38	so what I mean by that is that the Bible in the autographs
[1468] 2:40:44	was it errant as far as its faith and teaching is concerned okay
[1469] 2:40:53	so uh did a super jacket missed
[1470] 2:40:58	okay
[1471] 2:41:04	let's see I'm gonna scroll back here hopefully it did too far back
[1472] 2:41:18	yeah it's already dropped off yeah haven't put it in the in the chat I will cut it I will we will take it
[1473] 2:41:25	okay yeah if anyone is missing a Super Chat list no and we'll take it because we do uh sometimes things are drop off
[1474] 2:41:33	and we don't have any um any control over that so we don't want
[1475] 2:41:40	to miss a single Super Chat well thank you for it include the amount too so we can thank you for that as well
[1476] 2:41:50	okay um I believe in biblical inerrancy I don't
[1477] 2:41:56	think there's any compulsion I mean there's nothing in the Bible that says you have to believe in biblical errancy
[1478] 2:42:03	I just believe it because it seems intuitive so it's not it's not so much that the
[1479] 2:42:09	Bible is saying You Must Believe in inerrancy but I think also when I look
[1480] 2:42:14	at the Bible I have a hard time finding error with it once I do say it's the lower tax
[1481] 2:42:20	criticism uh critical work I mean there's nothing in the Bible that seems beyond explanation
[1482] 2:42:27	so um so I
[1483] 2:42:33	so whether or not you think that's important okay that's fine if you don't believe the Bible isn't is an Eric but
[1484] 2:42:39	I believe it does that in does that change much not
[1485] 2:42:45	really uh one way or the other but again I'm I also believe in the
[1486] 2:42:52	Chicago statement of inerrancy that the Bible is consistent with what we know of History
[1487] 2:42:57	that what it affirms and what it teaches is true in so far as the autographs are
[1488] 2:43:03	concerned so again that's going to be a there's going to be a certain limitations to all
[1489] 2:43:09	that and constraints but um
[1490] 2:43:15	uh so with that said um
[1491] 2:43:21	I think I think it's I think it's an important Doctrine it's it's really not even a document
[1492] 2:43:26	it's a Dogma but I think it's important um I agree with it
[1493] 2:43:32	but you know I know Christians who don't they're still Christians
[1494] 2:43:38	so uh anyway that's my opinion on this thank you very much for the Super Chat
[1495] 2:43:43	very very much appreciated did we get mouthwash's question
[1496] 2:43:52	all right all right yeah I see it let me go down and grab it
[1497] 2:43:58	okay got it
[1498] 2:44:04	okay okay Dr Falk has been a long time ago mentioned people have
[1499] 2:44:09	having psychological harm from witnessing or Experiencing God does he have any stories or knowledge on
[1500] 2:44:17	the matter what about Eastern Orthodox oops um
[1501] 2:44:24	who claimed to experience the uncreated light which they call table light the
[1502] 2:44:30	energies of God
[1503] 2:44:36	that is not a phenomenon I've really studied closely okay
[1504] 2:44:42	uh
[1505] 2:44:49	oh are you talking about the trauma of holiness okay
[1506] 2:44:55	all right let's go back to the original question here um okay
[1507] 2:45:01	um this is rare really really rare
[1508] 2:45:07	um there isn't a lot of Stories on this you do get some things like uh like the book of Exodus where God talks to the
[1509] 2:45:14	people on uh from the mountain and they say you know use prophets because we if
[1510] 2:45:20	we keep hearing the word uh voice of God will surely die okay
[1511] 2:45:26	uh you see Angels basically say and the first you know people are terrified in the first words out there now there's
[1512] 2:45:32	fear not okay so it's not it's not a common phenomenon
[1513] 2:45:38	uh the trauma of Holiness will mess up your head and it even you may not get
[1514] 2:45:44	psychological harm but you'll you'll get stuff like well did I you'll question it
[1515] 2:45:49	constantly do do you really see it okay so that's there there is there is
[1516] 2:45:56	that when you do see a witness or experience God
[1517] 2:46:03	yeah I misunderstood the question I thought you meant like witnessing to people or um as opposed to
[1518] 2:46:10	um Experiencing God himself you know in an unadulterated sense
[1519] 2:46:16	so but yeah that's that's that's the that's the trauma of holiness
[1520] 2:46:23	um yeah it's Gonna Leave You messed up
[1521] 2:46:32	but it's going to leave you messed up in a in a variety of ways most most commonly it's going to start your your
[1522] 2:46:38	mind's going to reject it and it's probably the biggest way it's going to mess you up
[1523] 2:46:43	which is that you're you know here's the here's the strange thing about say
[1524] 2:46:50	um witnessing the supernatural you'll witness a shadow man
[1525] 2:46:57	or hear a ghostly voice you won't question that
[1526] 2:47:02	in fact the the one time I saw a shadow man I'm darn sure I saw it I mean I am
[1527] 2:47:10	absolutely dead sure I saw what I saw people don't have that experience when
[1528] 2:47:16	they experience God people in general when they experience God
[1529] 2:47:22	always seem to question whether or not they experience God
[1530] 2:47:30	it's it's like it's like
[1531] 2:47:37	it's like the sin nature of mankind can't accept in their brains
[1532] 2:47:46	the Holiness that they just witnessed
[1533] 2:47:53	the cat accept it can't there's you're you're you're you're uh in many ways
[1534] 2:47:59	we're disintegrated beings we're we're beings that are that are you know our soul and Natures
[1535] 2:48:07	are at War our flesh is at war with our soul you know we're we're trying to get through
[1536] 2:48:14	this world you know as Fallen beings and then we encounter pure holiness
[1537] 2:48:23	the Mind cannot keep the idea of Holiness as being
[1538] 2:48:31	something that's part of your reality
[1539] 2:48:37	so when we when we deal with something like the sort of the trauma of Holiness
[1540] 2:48:43	that's what you're going to come come down to you're going to reject it outright basically say well no no I
[1541] 2:48:49	didn't see that that's not true that was a bad burrito that day you're going to say well I saw it but
[1542] 2:48:58	is there another explanation do I really believe what I saw
[1543] 2:49:03	and that's really common that's really really common foreign
[1544] 2:49:13	it can be intense it can be beatific
[1545] 2:49:19	but each one of those kinds of experiences is going to present a problem
[1546] 2:49:32	it's each each one of those each one of those experiences whether traumatic intense beatific
[1547] 2:49:39	you know let me some people have have experienced the Divine in a beautiful
[1548] 2:49:44	glorious way and then the very next week say well did I really experience that
[1549] 2:49:52	you know so that sort of tells you kind of what we're dealing with psychologically
[1550] 2:50:00	and frankly some people who I mean I know people who have claimed to have seen angels
[1551] 2:50:07	and then denied the presence of God altogether and you kind of ask them
[1552] 2:50:14	well you've seen angels I mean you've seen like the full
[1553] 2:50:19	presence of a divine powerful Angel how do you deny God in
[1554] 2:50:25	all this and it always sort of boils down to a well
[1555] 2:50:30	I'm not sure I really saw what I think I saw well you claimed it at the time
[1556] 2:50:38	yeah but I question it now that tells me a lot
[1557] 2:50:44	that tells me an awful lot so
[1558] 2:50:52	that's sort of my thoughts on that I can't speak to the um say the Tabor experience of Eastern some Eastern
[1559] 2:50:58	Orthodox again I haven't studied that in depth but I have I have
[1560] 2:51:03	I've had had enough people come up to me with those sorts of encounters and
[1561] 2:51:09	what's what they've experienced to
[1562] 2:51:14	to let me know that and I've heard theologians say this too
[1563] 2:51:19	um so it's not just them this is also a theological concept that the trauma of Holiness that Holiness creates trauma
[1564] 2:51:27	and sinful man so there's a theological precept of this as well
[1565] 2:51:33	so anyway I hope that answers your question sorry about the skipped Super Chat it wasn't intentional this is the
[1566] 2:51:39	software acting up again thank you very much for the Super Chat very very much appreciated
[1567] 2:51:49	all righty let's get back here okay our next one
[1568] 2:52:03	and again if anyone has if we skipped any super chat please let Kiara know
[1569] 2:52:08	because uh she'll direct me to we will make we'll make sure everyone's super
[1570] 2:52:15	chats are at least acknowledged
[1571] 2:52:20	where do we leave off here
[1572] 2:52:29	okay uh I think it looks like uh oh we didn't miss his Super Chat by the
[1573] 2:52:36	way hun he just hadn't come up yet okay
[1574] 2:52:46	yeah we're still always still queuing we're probably way behind here
[1575] 2:52:52	okay uh
[1576] 2:53:00	yeah that was that was uh that was your question
[1577] 2:53:06	we just hadn't gotten to it yet there's a lot look there's a lot of super chats
[1578] 2:53:11	tonight so I can understand if you thought we missed it we just hadn't gotten there yet
[1579] 2:53:18	blessings to you also foreign yeah we're way behind on super chats
[1580] 2:53:25	tonight um just so many okay the next one that came before
[1581] 2:53:32	mouthwash here was Samuel Hardy on or hard doing for five dollars thank you
[1582] 2:53:37	very much Super Chat who on Earth were the uh shephite sephites in numbers 24
[1583] 2:53:43	17. let's look at that up so numbers
[1584] 2:54:00	uh foreign
[1585] 2:54:21	go back a little okay
[1586] 2:54:28	uh six I'll start over 16. the Oracle of him who hears the words of God and knows the knowledge of the most high who sees
[1587] 2:54:34	the vision of the almighty falling down yet having his eyes uncover I see but now not now I behold them but
[1588] 2:54:42	not near a star shall come forth from Jacob a scepter shall arise uh from Israel and shall crush the
[1589] 2:54:49	forehead of Moab and tear down the sons of Chef that's what you mean by the chefites here at Edam saw be a possession and Seer its
[1590] 2:54:58	enemy also shall be a possession while Israel performs valiantly okay
[1591] 2:55:08	uh now we're not really sure who the sapphites are in numbers 24 17. my guess
[1592] 2:55:15	and this is just a speculation so don't shoot me if if people disagree with my
[1593] 2:55:21	speculation here but my speculation is it's a reference
[1594] 2:55:27	to the ammonites or sorry I know ammonites amorites
[1595] 2:55:32	amorites okay uh basically those uh
[1596] 2:55:39	um um descendants of um
[1597] 2:55:45	the um Northern Mesopotamians so that's just a
[1598] 2:55:51	guess and again that's probably the best guess we're not really sure what we mean what we know about the sun Sun's a chef
[1599] 2:55:57	there could be another reference here that I I'm not familiar with off the top of my head I have not looked at this in
[1600] 2:56:04	detail but that would be just a guess is that we're talking here about the amorites basically those uh people from
[1601] 2:56:12	northern Mesopotamia who um basically traveled from northern
[1602] 2:56:19	Mesopotamia and occupied the uh basically Northern uh Israel
[1603] 2:56:26	so that's probably the best I can do here without looking it up and I I mean technically this is this is a reference
[1604] 2:56:32	to say the sons of Seth but Seth is uh the son of Adam
[1605] 2:56:39	so there does seem to be some indication that these are people who just sort of
[1606] 2:56:46	our generic descendants of Noah so that's probably the best I can do
[1607] 2:56:52	here uh given that I haven't looked into this and again this is a wild guess so
[1608] 2:56:57	uh it could be wrong could be wrong and I'll and if someone corrects me on here I'd be more than happy to admit I'm
[1609] 2:57:03	wrong so anyway thank you very much for the Super Chat very much appreciate but that's what I can gather from this
[1610] 2:57:13	okay uh the next one here and by the way we're about 40 percent
[1611] 2:57:19	down the list so I might have to take a break
[1612] 2:57:26	okay yeah it might be a b to continue who knows
[1613] 2:57:32	all right um
[1614] 2:57:40	okay I'll take this this next one here is from Angel vwm or wvm for ten dollars
[1615] 2:57:46	thank you very much for the Super Chat hi Dr Falk because ancient pagans believe that they trap a God in an idol
[1616] 2:57:54	yep what were their thoughts on multiple people having an idol of the same God
[1617] 2:58:00	oh that's an interesting question
[1618] 2:58:06	well um there is there's been they they've never
[1619] 2:58:14	really reconcile this this is not so we're not talking about a society here that have had a cohesive theology that
[1620] 2:58:22	reconciled this completely now some people in the ancient world thought
[1621] 2:58:28	that the god basically could say context switch
[1622] 2:58:34	they could jump from Idol to Idol okay some thought that
[1623] 2:58:41	that um like for example Amare Karnak Ammon Ray at uh Madina Habu
[1624] 2:58:51	different instances of God of the god Ammon Ray that got it Karnak not the same exact
[1625] 2:58:58	same as the one at Medina Habu yes to the same God but their their presences
[1626] 2:59:05	are are different Okay so
[1627] 2:59:10	what we're dealing with is is the inconsistency of polytheism
[1628] 2:59:16	and polytheism this is one of the inconsistencies of it and people in the ancient uh world just accepted this
[1629] 2:59:24	uh to give you an example of this uh we do still see this in some res this
[1630] 2:59:30	thinking in some respects now James hofmeyer when he was in Egypt
[1631] 2:59:37	he had this little kid come up to him and try to sell him the hand of Luke
[1632] 2:59:44	okay the left-handaloop now the left hand of Luke is is a holy Relic in one of of one
[1633] 2:59:51	of the uh one of the Orthodox churches and you know he goes well you know
[1634] 2:59:58	um of course kind of creepy that a little kid comes up with you with a dead guy's hand but okay
[1635] 3:00:05	go in with it he goes well you know the hand of Luke is is already in it's
[1636] 3:00:10	already Relic in this in this church and the kid goes oh this is the hand of Luke
[1637] 3:00:15	when he was a child [Laughter]
[1638] 3:00:31	but that's the thinking that's the thinking there's they don't see any inconsistency
[1639] 3:00:37	there so in the ancient world
[1640] 3:00:43	uh so in the ancient world two Idols holding the presence of the god
[1641] 3:00:51	was not an inconsistency that they they that bothered him
[1642] 3:00:57	so you know we have to keep that in mind that the fact that that multiple people
[1643] 3:01:03	having it an idol for the same God you know that was just part of the the background
[1644] 3:01:12	of polytheism it was strictly localist
[1645] 3:01:19	it was the idea was the idea that God could be only in one place at one time
[1646] 3:01:26	but you could trap it that God and he's yours I don't know who who which which God the other I my next door neighbor
[1647] 3:01:33	has but in his Idol but I've got the real one totally counted to them
[1648] 3:01:40	so anyway I hope that helps you to understand what they believe yeah
[1649] 3:01:46	they aren't cons this is not a consistency thing it didn't matter to them so thank you very much the Super Chat
[1650] 3:01:52	very very much appreciate it
[1651] 3:02:04	okay gnp17 for five dollars thank you very
[1652] 3:02:12	much for the Super Chat is Joshua 5 14-15 a theophany or a christophany well
[1653] 3:02:17	let's look at it and find out
[1654] 3:02:23	Joshua five
[1655] 3:02:30	fourteen Becca verse for context
[1656] 3:02:37	go by the start of verse 13. now it came about when Joshua was by
[1657] 3:02:42	Jericho that he lifted up his eyes and looked and behold a man was stopped standing opposite to him with his sword
[1658] 3:02:48	rod in his hand and Joseph went to him and said are you for us or for our
[1659] 3:02:53	adversaries and he said no rather I indeed came now
[1660] 3:02:59	as captain of the host of the Lord and Joshua fell on his face to the Earth and
[1661] 3:03:05	bowed down and said what has my lord said to my to his servant
[1662] 3:03:10	and the captain of The Lord of hosts said to Joshua remove your standals for the place you are standing is Holy and
[1663] 3:03:17	Joshua did so okay uh in my opinion this is a christophany
[1664] 3:03:24	this is a christophany this is not a theophany and the difference here is that
[1665] 3:03:29	theophany is say when you get the manifestation of say the father in a
[1666] 3:03:35	human-like form whereas a christophany is the second person of the Trinity Christ
[1667] 3:03:41	being in a pre-incarnate human form so it's a similar manifestation it's just a different person of the trinity
[1668] 3:03:49	okay now what makes this a christophany very very
[1669] 3:03:54	interesting it's that it's two things first of all we know this is a christophany as opposed to a Angelic
[1670] 3:04:01	Revelation because in verse 15 it says remove your saddles for the place you're standing is Holy so essentially Joshua
[1671] 3:04:09	is now standing in a place that's been made Sacred by the presence of God
[1672] 3:04:14	the other thing is the captain of the host of the Lord Yahweh Sava oats okay this is
[1673] 3:04:22	this is identified in the book of Isaiah okay uh thus says Yahweh king of Israel and
[1674] 3:04:31	his Redeemer the Yahweh of hosts
[1675] 3:04:36	I am the first I am the last besides me there is no God that Yahweh of hosts
[1676] 3:04:42	is the Yahweh Sava oat it's the same sort of diction that we have right here
[1677] 3:04:47	so this is unmistakably a christophany
[1678] 3:04:53	okay so uh that would be that would be based upon the exegesis what I would
[1679] 3:04:59	surmise from this so so anyway I hope that answer your question thank you very
[1680] 3:05:05	much for the Super Chat very very much appreciated what I'm actually going to do here is I'm going to take a short
[1681] 3:05:10	break to grab more coffee because my coffee is empty my my coffee cup is full of
[1682] 3:05:18	disappointments it's just full of empty this is a sad
[1683] 3:05:25	thing I can't cope with that sadness so I need more coffee so I'm just going
[1684] 3:05:30	to take a really really short break and I will be right back
[1685] 3:06:13	thank you
[1686] 3:06:26	it's not me
[1687] 3:06:33	it's the juice to start blue
[1688] 3:07:37	foreign
[1689] 3:09:10	foreign
[1690] 3:09:26	foreign
[1691] 3:09:35	I got my coffee Kiara got her coffee the bunny guy bunny cookie everyone's happy no more
[1692] 3:09:42	disappointment okay so uh next Super Chat
[1693] 3:09:48	our next Super Chat is from Destiny night for 19.99. thank you very much for the Super Chat
[1694] 3:09:54	Shalom Dr Falk well Shalom to you too yeah BC bunny cookie yeah but our
[1695] 3:10:00	bunnies get kinds of cookies [Laughter]
[1696] 3:10:06	can you talk about the context of First Timothy 2 11-15 how should we best
[1697] 3:10:12	understand the passage all right let's get that up
[1698] 3:10:18	um I think but uh by the way I think we're gonna have to cut this off at midnight
[1699] 3:10:24	by the way so we'll take as many of these super chats as we can by midnight and then I
[1700] 3:10:30	think I am going to have to cut this off just because I will have gone on for four hours and there's just no practical
[1701] 3:10:37	way for us to to do as all the questions well we'll do
[1702] 3:10:42	a quick thank you for everyone at the at if we hit the 10 to midnight mark we'll do a quick thank you for everyone
[1703] 3:10:49	and uh but not answer the questions because we're just we're just kind of pressed for time at this point
[1704] 3:10:56	so that's just going to be a practical matter and we just can't help it just because we had so many people
