[0] 0:00	[Music] foreign
[1332] 2:31:36	we get this from the whole establishment of prophets now prophets aren't new with Moses we have
[1333] 2:31:42	to understand this we do find prophets in Egyptian
[1334] 2:31:48	literature that pre-date the time of Moses so there are sages in Egyptian
[1335] 2:31:55	literature that predict the future or forth tell the present there's a
[1336] 2:32:01	difference here um fourth telling the president is basically describing the present
[1337] 2:32:09	inaccurate terms so people understand the way what's happening in the moment
[1338] 2:32:15	and that's probably one of the most important uh functions of the prophet and ninety percent of Prophecy is forth
[1339] 2:32:21	telling not foretelling we get this often now
[1340] 2:32:30	am Chomsky once said that 99 of people don't know what's
[1341] 2:32:37	going on and don't know that they don't know what's going on
[1342] 2:32:43	okay this is true of people of all ages
[1343] 2:32:48	almost in every age of civilization people did not know what was going on
[1344] 2:32:54	and did not know that they didn't know what was going on the purpose of the Prophet the primary
[1345] 2:33:01	purpose above anything else of the prophet is to let people know what's going on
[1346] 2:33:10	that's their purpose okay a very small piece
[1347] 2:33:17	tennis percent five-ish percent is telling the future predicting the future
[1348] 2:33:24	that's sort of the job of the profit and he's a corrective measure he's an
[1349] 2:33:31	intermediary between God and man because this is what happened at Mount Sinai
[1350] 2:33:38	when the Ten Commandments are given God speaks directly to the people with
[1351] 2:33:43	his own very own voice and the people flip out
[1352] 2:33:49	they absolutely go spare they say you know don't let God speak to
[1353] 2:33:56	us again otherwise we will surely die ah it's a trauma of holiness
[1354] 2:34:04	Holiness is creates trauma and sinful human beings
[1355] 2:34:10	it causes you to reject the message it causes you to to doubt what you're
[1356] 2:34:17	what you think you heard it makes you very afraid
[1357] 2:34:24	this is why the most common common command in the Bible the one most spoken is fear not
[1358] 2:34:31	because this happens with theophanes christophanes Angelic appearances
[1359] 2:34:36	and when prophets appear before God himself
[1360] 2:34:43	so is that Trump of Holiness that's always going to be an issue so at Mount Sinai when the people are
[1361] 2:34:50	flipping out because they heard the voice of God they ask God ask Moses hey don't let God
[1362] 2:34:57	speak to us directly again let him speak through Prophets
[1363] 2:35:03	and that's the point when the office of the Prophet became instituted
[1364] 2:35:09	because the people couldn't handle a direct uh voice from God
[1365] 2:35:18	so what ended up happening was after Moses every Prophet that came after
[1366] 2:35:26	basically appeared before God received the message and then had to go back to deliver it
[1367] 2:35:32	so the prophet isn't intermediary he's not a priest he doesn't perform Temple rituals
[1368] 2:35:39	he's basically the messenger boy
[1369] 2:35:46	he's the messenger boy for God every time Angels show up they see
[1370] 2:35:51	yeah and every time an angel shows up it says do not be afraid but then again even angels are messenger
[1371] 2:35:56	boys but even that secondary yeah that secondary Holiness from the Angels is
[1372] 2:36:01	enough to cause the trauma of holiness yeah it's a it's a very interesting
[1373] 2:36:07	concept and it's it's one that we don't explore enough when we
[1374] 2:36:13	uh talk about the power of Holiness because Holiness has power
[1375] 2:36:19	it has power it creates physical effects in people
[1376] 2:36:27	so again it's it's more that why does God
[1377] 2:36:33	choose Moses and the prophets because he thinks he can use them essentially they can be good
[1378] 2:36:39	intermediaries now not all prophets are willing Jonah perfect example of an unwilling
[1379] 2:36:47	prophet heard God's loud and clear and said no thank you
[1380] 2:36:53	[Laughter]
[1381] 2:36:58	yeah and they were evil people yeah I mean jono Jonah didn't want the Assyrians to repent
[1382] 2:37:03	Jonah wanted the Assyrians to be crushed and yeah they did bad things and
[1383] 2:37:10	deserved it but God had a plan for them too
[1384] 2:37:16	and they became part of God's Plan of Redemption
[1385] 2:37:21	you know so yeah Jack Ray Joe Over My Dead Body oops
[1386] 2:37:30	I'm gonna pose that one because
[1387] 2:37:38	hahaha that is hysterically funny
[1388] 2:37:48	yeah that's pretty much it though you know Jonah Over My Dead Body yeah I'd rather be thrown overboard
[1389] 2:37:56	oh we can arrange that but also there's other prophets not
[1390] 2:38:02	willing the one who wanted to sell his talents yeah Balaam yeah balaam's another
[1391] 2:38:08	unwilling Prophet yeah yeah he wanted to sell out yeah he wanted to sell out and do it for cash yeah so you know you got
[1392] 2:38:15	you get lots of unwilling profits and Prophets that are doing it for less than noble means that's it's it's not a
[1393] 2:38:22	matter of moral character here you know uh
[1394] 2:38:30	yeah well so you know it's it's it's it's it's interesting to see the product because
[1395] 2:38:37	they're fallible people just like the rest of us you know but God can use them for his
[1396] 2:38:44	purposes just like God can use us all for his purposes
[1397] 2:38:49	so anyway I want to thank you polycarp for that uh Super Chat very much appreciated
[1398] 2:38:59	let's go on the next one here let's see if you find the old one
[1399] 2:39:13	okay there's
[1400] 2:39:23	Mr Rich Bob for five dollars thank you very much for the Super Chat and he says if we assume the Torah was
[1401] 2:39:31	edited during exile to combat Marduk and Babylon why would you prefer your Fallen
[1402] 2:39:37	priest interpretation over the up kalu okay I would prefer it because I don't think
[1403] 2:39:44	it was edited in Babylon we already have excerpts from Torah that
[1404] 2:39:51	date to the 7th Century BC I think the core documents are much
[1405] 2:39:59	earlier than than editorial works and frankly I don't believe in the
[1406] 2:40:04	documentary hypothesis anyway just put I'll just put lay it right out there um I I tend to be much more along the
[1407] 2:40:11	lines of the supplementary hypothesis where okay there's a core set of documents that are stitched together by
[1408] 2:40:18	editors not changed stitched together and then those core documents go under
[1409] 2:40:26	say updating for grammar uh maybe diction
[1410] 2:40:31	but they're not changing the core message occasionally they might think something's inconsistent and make a
[1411] 2:40:38	change like to numbers I generally think that there's a core set of documents that that pre-date the
[1412] 2:40:45	exile so if we are talking here about that sort of pre-dating of the Exile
[1413] 2:40:53	then I'm forced to then use say the Fallen priest interpretation instead of
[1414] 2:40:59	the upkalu now the Apollo also have a difficulty as well which we have to keep in mind
[1415] 2:41:04	which is they're not really I mean I
[1416] 2:41:09	know the there's many people who refer to the think the kalu are
[1417] 2:41:15	um uh demigods you know half God Half Men
[1418] 2:41:22	uh you know they they dress in this weird fish uniform but we don't in the earliest forms of
[1419] 2:41:30	Babylonian and uh Mesopotamian literature the apkalu seem to be more of wise men
[1420] 2:41:39	or Sages they only gain that demigod status later on
[1421] 2:41:46	so even if we takes the The upkalu Legend in its original contexts
[1422] 2:41:53	there's that dirty word Again original context I've become such a relativist uh
[1423] 2:42:02	it's really they're really more like wise men wise men that are sent to to perform certain things
[1424] 2:42:11	so their their demigod status is basically
[1425] 2:42:16	added on as they go along now this is not uncommon in the ancient erased you know there are many wise men that gain a
[1426] 2:42:24	Divine status through Legend and telling of the myth later on innotep's a big example of this he's a big example you
[1427] 2:42:31	know we know Imhotep was a real person he was a real person he was second command and there's zozer
[1428] 2:42:38	he was made the first high priest at heliopolis very accomplished man
[1429] 2:42:46	But as time goes on the Egyptians start in viewing and viewing him with Divine attributes and eventually he becomes
[1430] 2:42:52	kind of a god of medicine amongst the Egyptians So This Is Not Unusual
[1431] 2:43:00	so the idea that the earliest Renditions of of the apkalu are more human than God
[1432] 2:43:09	seems to kind of work against this now were they how did they have that
[1433] 2:43:16	demigod status at the time of say the EXO maybe that's possible it seems
[1434] 2:43:23	likely that it's that that they would have had that status but um again how would they have the
[1435] 2:43:29	Israelites have reacted to that coming into um into Babylon
[1436] 2:43:37	so again a lot of this is is has the presupposition that the
[1437] 2:43:43	content of the Torah was being continuously edited and changed
[1438] 2:43:50	and while that's a there's a grain of Truth to that which is that say the diction was grammar was
[1439] 2:43:56	you know modernized for certain structures Hebrew we do find that there is a still a difference between
[1440] 2:44:03	classical and middle Hebrew old Hebrew and middle Hebrew now there
[1441] 2:44:08	is a difference you know the Hebrew classical Hebrew of the Torah is fundamentally different than say the
[1442] 2:44:17	Hebrew of the prophets now if you are updating everything and
[1443] 2:44:24	changing and adding content all that all that Hebrew in the Torah
[1444] 2:44:29	should be much more like that middle Hebrew of the prophets
[1445] 2:44:35	you know as wellhausen used to say prophets before pentateuch
[1446] 2:44:40	he believed that the prophets were written much much earlier than the Torah itself
[1447] 2:44:49	this makes no sense linguistically makes no sense linguistically
[1448] 2:44:58	so I think there's some real challenges with that and this is why I hold it as
[1449] 2:45:03	the supplementary kind of supplementary hypothesis not to the documentary hypothesis
[1450] 2:45:10	so I'm more in line with my European counterparts here than I am with North American counterparts
[1451] 2:45:16	so I think that's that's reason enough to be suspicious of that this was
[1452] 2:45:22	injected into the text because of the upkalu so anyway I hope that answers your question thank you very much for the
[1453] 2:45:28	Super Chat very very much appreciate it
[1454] 2:45:48	okay we have mac here for twenty dollars thank you very much for the Super Chat
[1455] 2:45:53	and he says I will be leading a class in church I am calling rabbit Trails
[1456] 2:46:00	through John exploring the different theological and
[1457] 2:46:05	apologetic as we go through John exegetically what
[1458] 2:46:10	is your resource or commentary on John uh D.A Carson writes a very good
[1459] 2:46:17	commentary on John I would recommend going to him so I think he is my favorite commentary
[1460] 2:46:23	on John and he's he's the expert on John so I I don't think you can go to wrong
[1461] 2:46:31	with Carson's commentary now I don't remember what series it's in
[1462] 2:46:36	I think it's in um nicknet the new international commentary on the New Testament that's
[1463] 2:46:42	what I think it's in but don't quote me on that but it's by D.A Carson
[1464] 2:46:50	so that's where I would go for uh commentary on John so anyway I hope that helps thank you
[1465] 2:46:57	very much for the Super Chat very very much appreciate it and definitely good luck on your class
[1466] 2:47:03	and let me know how it goes love to hear how it works out for you
[1467] 2:47:13	okay Sentinel apologetics for two dollars Australians good to see you here tonight brother
[1468] 2:47:19	I am he says I'm about to load a very funny short on that ball oh oh boy
[1469] 2:47:27	I have a feeling that this is gonna get salty [Laughter]
[1470] 2:47:33	I will I am looking forward to seeing this uh yeah oh boy that whole mountable thing
[1471] 2:47:42	is a hot mess it is a hot hot mess uh I
[1472] 2:47:49	it's it's just getting worse it's not even getting it's not getting better
[1473] 2:47:55	um they've doubled down on that translation um you've got guys like uh
[1474] 2:48:02	um Sean McDowell now siding with ABR on all this
[1475] 2:48:08	um I mean I even saw the Babylon B promote this with a tweet on the not the
[1476] 2:48:15	B and uh oh oh it's looking bad looking so bad
[1477] 2:48:28	all right um uh thank you for the second Super Chat
[1478] 2:48:34	and he says it's entitled a very risque Apple tablet okay [Laughter]
[1479] 2:48:43	um ah um I don't know what to say about this
[1480] 2:48:55	I mean Christopher Royston has uh decried this
[1481] 2:49:00	um our girl has has as basically um spoken out on this I mean it's just
[1482] 2:49:07	it's just um it's just a mess it is a mess
[1483] 2:49:12	there's uh there's our petition circulating which I can't sign because it's really anti-religious
[1484] 2:49:18	but they're calling for a retraction of the article I mean it wouldn't surprise me if we see this article show up on
[1485] 2:49:24	retraction watch and that would be uh that would be the sort of press you don't want as a
[1486] 2:49:31	scholar but you know
[1487] 2:49:37	it's it's it's gone to it's getting to that extreme where I mean I don't think
[1488] 2:49:43	they'll pull it but you know this calls for being retracted because
[1489] 2:49:49	the epigraphy messes with the data essentially and
[1490] 2:49:55	that can get you retracted you know you know Scott Stripling has
[1491] 2:50:02	always played fast and loose with with the data he's always you know manipulated the
[1492] 2:50:08	data to get the results he wanted this is not a new tactic for Stripling
[1493] 2:50:18	but it is sort of new for him to try to do it in a peer-reviewed
[1494] 2:50:25	journal you know up to now most of us a lot of his Publications has
[1495] 2:50:32	been in very very friendly presses like the NES Journal
[1496] 2:50:39	you know in the nas Journal they allow you to get away with anything as long as you support an early day to The Exodus
[1497] 2:50:48	and a peer-reviewed journal those are
[1498] 2:50:53	your ability to manipulate the data is a lot less
[1499] 2:50:58	is a lot more risky there's two things that can get you into traction
[1500] 2:51:04	or a retraction um change the data manipulate the data alter the data or plagiarize those are
[1501] 2:51:12	two sort of ways to get an instant retraction and
[1502] 2:51:18	well it might be a little debatable whether um
[1503] 2:51:23	stripling's article meets the level of of manipulating the data
[1504] 2:51:31	boy it skirts that line awfully close I think I think there's there's there's
[1505] 2:51:37	enough serious problems in that article that would cause it cause a retraction
[1506] 2:51:45	to at least be possible so yeah it's bad it's a hot mess and
[1507] 2:51:52	it's it's just sort of heating up and Sentinel apologetics and the third
[1508] 2:51:58	Super Chat here for two dollars again Australian he says Sean's Choice reflects his
[1509] 2:52:05	deletion of your debate oh very much so very very much so
[1510] 2:52:12	you can bet that Biola and ABR are have a lot of overlapping
[1511] 2:52:20	donors you can bet on that
[1512] 2:52:25	and when the donors get upset that's when things happen so I think
[1513] 2:52:31	he's had to throw his lot in with ABR yeah 100 I mean there's there's I think
[1514] 2:52:38	there's really no no really um
[1515] 2:52:44	even even debate about that you can see it as bias you can see it in his bias
[1516] 2:52:50	and you can see it with who he has on his channel he has a lot of clowns from ABR on his
[1517] 2:52:57	channel so I think that explains a lot
[1518] 2:53:02	yeah and he's complete and my producer says he's completely uncritical of them so that's that's the key yeah that's the
[1519] 2:53:09	key that's actually the key that he's uncritical of those ABR
[1520] 2:53:14	kills we had given them credit that he had invited you on
[1521] 2:53:21	and we also yeah so um yeah very much Sean's Choice reflects
[1522] 2:53:28	his deletion of the debate it definitely does and also his pandering and uncritical
[1523] 2:53:36	um support of ABR that ABR shells also
[1524] 2:53:41	shows that so anyway thank you very much for the Super Chat very very much appreciated
[1525] 2:53:48	let's go back to where we left off
[1526] 2:54:04	okay BC here for 20 Australian thank you very much for the Super Chat
[1527] 2:54:10	picks to ride prayer and Faith saying that Jesus lied citing that he can't move literal mountains and we don't
[1528] 2:54:18	receive anything we ask for in Jesus name what are your thoughts on this
[1529] 2:54:23	issue
[1530] 2:54:28	it's not meant to be literal I just
[1531] 2:54:34	really it's not you know the underlying first of all the
[1532] 2:54:40	whole the whole moving mountains thing it was never meant to be literal it's figurative language it's figurative
[1533] 2:54:47	language so the this is this is again that sort of
[1534] 2:54:52	fundamentalist black and white reading being superimposed over the text again
[1535] 2:55:00	God's a chicken you know Psalm some 90. it's just it's it's it's it always boils down to
[1536] 2:55:07	it's either literal or it's not true wait is that our only options in Reading
[1537] 2:55:12	any text it's it's nutso
[1538] 2:55:18	I mean Skeptics are fundamentalists a lot of them are I mean some of them just don't care
[1539] 2:55:24	I have a lot more respect for them the ones that don't care I I actually have huge respect for it okay I get that if you don't care about scripture fine
[1540] 2:55:29	that's perfectly okay it's gonna have consequences but yeah
[1541] 2:55:36	okay that's that's your your oh you want to live fine sure go Fair go
[1542] 2:55:41	for it you know it's a free country but it's the ones that that hate on the
[1543] 2:55:46	Bible like this in this particular way you know a lot of more fundies when they were
[1544] 2:55:53	Christian now they're fundies when they're when they're Skeptics you know the mindsets the same
[1545] 2:55:58	the way they're reading the Bible is exactly the same with no nuance
[1546] 2:56:04	so it's like okay how the heck it's just like you know
[1547] 2:56:10	they haven't learned that they they've they've left the church but they've left
[1548] 2:56:16	fundamentalist Christianity but they're they're trapped in this prison
[1549] 2:56:23	of mind it's kind of like the hotel California they can check out but they can never
[1550] 2:56:28	leave so it's like
[1551] 2:56:34	it real there's a real surreal aspect to this
[1552] 2:56:39	you know oh boy it's just bizarre bizarre
[1553] 2:56:47	so you know the whole the whole move literal move mountains things is not
[1554] 2:56:53	meant to be taken literal and there's also the implication that if you
[1555] 2:56:59	read receive anything that we asked for in Jesus name there's also some some implied things in
[1556] 2:57:06	that too one is it good for you two is it in accordance with God's will
[1557] 2:57:14	three um does God want you to have it now
[1558] 2:57:20	or does God want you to have it ever yeah okay I might be I might pray for
[1559] 2:57:26	that Mercedes-Benz I'm not gonna get it okay
[1560] 2:57:31	uh it's first of all I'm not not wealthy to afford one second of all
[1561] 2:57:38	God's probably not gonna just drop one in my lap third we're in Vancouver so it's pretty
[1562] 2:57:45	useless I'd have to pay for parking and insurance and be very difficult for me
[1563] 2:57:51	to have even afford so it wouldn't be good for me so you know well although status is my
[1564] 2:57:59	change but hey if you want to donate a Mercedes I'm
[1565] 2:58:05	all for it by the way but but I'm not praying for this because I'm
[1566] 2:58:12	not expecting it because I they would not be
[1567] 2:58:17	it wouldn't move the gospel forward necessarily now a little bit of reliable
[1568] 2:58:23	transportation would be nice on occasion I will admit the buses here suck the buses here are awful
[1569] 2:58:35	but it hasn't you know you can get donkey cart
[1570] 2:58:47	we'd have to take the donkey at night to protect it from the homeless people but uh uh we don't want to go there
[1571] 2:58:55	oh boy um so uh yeah we've had homeless people
[1572] 2:59:02	sleep in our balcony so that that was disconcerting it was very disconcerting
[1573] 2:59:07	so um there's yeah where we live is can be a little rough sometimes it can be a
[1574] 2:59:14	little rough we'll say that okay get a cougar foreign
[1575] 2:59:20	[Laughter]
[1576] 2:59:31	there was a local here actually cougar card
[1577] 2:59:38	All Around Here recently I mean in this neighborhood uh found a cup of kittens a couple
[1578] 2:59:44	spotted kittens and uh and you know put them in a cage and you
[1579] 2:59:51	know said hey these lost kittens you know you know they're they're um they're
[1580] 2:59:58	probably a domestic cat and the wildlife actually look at that at those those are those aren't kittens those are cougars
[1581] 3:00:07	cute adorable
[1582] 3:00:14	they won't stay that way but yeah they thought they were like some weird Bengal breed of cat you know
[1583] 3:00:21	with the spots and the stripes and all that a lot of people are breeding domestic yeah people are breeding domestic cats
[1584] 3:00:28	to look like these were domestic cats foreign
[1585] 3:00:34	they would eat your domestic cat sure but
[1586] 3:00:41	cougars are cute till they attack you yes exactly
[1587] 3:00:46	[Laughter]
[1588] 3:00:54	yes so um yeah so there's a lot of reasons God
[1589] 3:01:00	says no or wait or not now or yes this is sound cougar so that's
[1590] 3:01:07	all we need sound foxes have now have a cougar counterpart a great
[1591] 3:01:16	we're still trying to figure out how to do this uh sound foxes for Merch we would love to do sound Fox merch but
[1592] 3:01:23	we haven't figured out a good way to do it yet so we're thinking about this one we need
[1593] 3:01:28	some time to sort of chillax and try to figure this out so uh
[1594] 3:01:35	so yeah their Arch Enemy Bane Ray
[1595] 3:01:41	swamp puppy oh boy
[1596] 3:01:49	sound cougars always cutting Corners lovely
[1597] 3:02:01	you can get a swamp puppy I don't think so
[1598] 3:02:06	I don't want to share the bed with a hippo
[1599] 3:02:13	from this we can see that the Mayan pyramids were built by the Sonic screams of cougars
[1600] 3:02:21	laughs [Music] [Laughter]
[1601] 3:02:27	[Music] [Laughter] okay
[1602] 3:02:35	back to the super chats
[1603] 3:02:49	okay so I want to thank uh BCE for that that generous Super Chat
[1604] 3:02:54	and uh the provocative answers it got us and that that cougar Trail
[1605] 3:03:00	thing oh swamp puppies what some people call
[1606] 3:03:07	the American alligator okay
[1607] 3:03:25	uh Central apologetics for five dollars Australian thank you very much for that Super Chat Rob
[1608] 3:03:31	David that was a beautiful answer via the wheat tear Parable does this also apply to where Jesus stops when quoting
[1609] 3:03:40	Isaiah 61 1-2 in Luke 4 17 to 21.
[1610] 3:03:47	I think you are talking about here this fig tree if I'm not mistaken
[1611] 3:03:56	Luke or
[1612] 3:04:06	uh maybe it isn't let me just pull up the Bible here
[1613] 3:04:13	there is actually another Parable that's very very similar to the weed in this hairs by the way which is the same net
[1614] 3:04:19	fisherman goes out catches good fish and bad fish bad fish are thrown away and burnt the good fish are hauled into the
[1615] 3:04:27	net and kept so there's actually another parallel uh passage to the weed and
[1616] 3:04:32	tears too it pretty much says almost exactly the same way but using a different image hmm
[1617] 3:04:40	okay so let's read uh Luke 4.
[1618] 3:04:45	17 and 2 21. and the Book of the prophet Isaiah was handed to him a opened up and
[1619] 3:04:51	found a place where it was written the spirit of the Lord is upon me because he anointed me to preach the gospel to the
[1620] 3:04:58	poor he has sent me to Proclaim release to the captives recovery of sight to the
[1621] 3:05:05	blind to free those who are downtrodden to proclaim the favorable year of the
[1622] 3:05:10	Lord and he closed the book and gave it back to the intended and sat down and all the
[1623] 3:05:15	eyes of the synagogue were fixed upon him and he began to say to them today this
[1624] 3:05:21	scripture has been fulfilled in your hearing okay let's go to Isaiah 61 1-2
[1625] 3:05:39	the spirit of the Lord God is upon me because the Lord has anointed me to
[1626] 3:05:44	bring good news to The Afflicted he has sent me to bind up the Brokenhearted to portray Proclaim
[1627] 3:05:52	Liberty to captives and freedom to prisoners to proclaim the favorable year
[1628] 3:05:58	of the Lord and the day of Vengeance of our God to come for all who mourn
[1629] 3:06:05	okay so yes that that day of Vengeance
[1630] 3:06:12	actually happens at least before and with the fullness of the Gentiles
[1631] 3:06:18	and the say the completeness of the Israelites the the remnants
[1632] 3:06:24	so it does apply here too because of that that sort of the day of
[1633] 3:06:30	Vengeance as well as the proclaim the favorable year of the Lord now uh we actually covered another verse
[1634] 3:06:37	earlier on in the live stream that also touches on this too which is Zechariah 9 9.
[1635] 3:06:44	where it talks about um the Messiah uh coming on a cult
[1636] 3:06:51	you know in righteousness and Victory to the humble and to those are on a
[1637] 3:07:01	donkey essentially the whale the powerful and the wealthy
[1638] 3:07:07	so we do see this this sort of pattern uh
[1639] 3:07:13	go throughout say biblical prophecy so absolutely it's it's gonna it the we
[1640] 3:07:20	in the tears is going to touch on this not exactly in the same way but it amplifies it
[1641] 3:07:26	so the Luke 4 is going to quote it's quotes Isaiah 61.
[1642] 3:07:32	but there's also going to be that amplification in the weed and the tares so anyway thank you very much for the
[1643] 3:07:38	Super Chat very much appreciated and I hope that helped
[1644] 3:07:47	um
[1645] 3:08:01	LOL gamer zero five two zero for five dollars thank you very much for the Super Chat Merlin was akalu
[1646] 3:08:10	could be so anyway thank you very much for that
[1647] 3:08:15	Super Chat and for that comment
[1648] 3:08:26	okay the next Super Chat here is from John fabeck for 19.99 thank you so much for the Super Chat
[1649] 3:08:33	who was the earliest known Egyptian king and what do we know about him
[1650] 3:08:38	all right the early
[1651] 3:08:44	uh let me just look that one it's one of the uh the earliest known
[1652] 3:08:50	uh Egyptian king of the combined uh Upper and Lower Egypt is going to
[1653] 3:08:55	either be hor aha or Narmer now
[1654] 3:09:01	which we don't know um Narmer is the last king of Dynasty
[1655] 3:09:07	zero or ah is the first king of Dynasty one but there are kings that pre-deaded both
[1656] 3:09:14	of them and the earliest one that we have actually recorded I'm gonna just look
[1657] 3:09:19	this one up here very very quickly
[1658] 3:09:26	and I'm looking this up in bekarath and bekarath has the names of the Kings
[1659] 3:09:34	so I'm just gonna
[1660] 3:09:43	there's gonna be of course some debate over which one came first because these are
[1661] 3:09:50	taken from therax now aceric is kind of a square
[1662] 3:09:56	early Cartouche before there was a Cartouche so before the kings of Egypt used
[1663] 3:10:01	Cartouche they used therick and a syrup is sort of shaped like a
[1664] 3:10:08	kind of facade of a palace uh the the front front portion of a
[1665] 3:10:13	building so the early kings of Egypt or Upper
[1666] 3:10:18	Egypt use these as as sort of the conventions for their names so they would use them as a framing device for
[1667] 3:10:24	their name now you're going to get people who vary
[1668] 3:10:31	greatly on who is the first but I'm gonna go with just baccarat here because I think he can provide us with a
[1669] 3:10:37	sort of a decent answer here which is actually not too not too horrible
[1670] 3:10:45	though um well that's going to be an interesting
[1671] 3:10:54	okay how do I even see here
[1672] 3:11:02	pretty dynastic okay now the earliest king that's recorded in
[1673] 3:11:09	Egyptian history is actually found on the Palermo Stone and
[1674] 3:11:16	this is gonna this goes sounds kind of strange okay
[1675] 3:11:21	in Egyptian is spelled p like uh the uh
[1676] 3:11:26	box um uh the Box um hieroglyph and a bird chick which is the
[1677] 3:11:33	W or U um chick now as this is probably not the
[1678] 3:11:39	complete name it's probably just a fragment of the name but the fragment we have of the earliest king of Egypt is
[1679] 3:11:44	poo I'm not making that up
[1680] 3:11:49	so um yes
[1681] 3:11:56	yep I hate to say it but yeah King poo it's not always good it's not
[1682] 3:12:04	as good to be king especially not if you're first [Laughter]
[1683] 3:12:12	and you can find that on Becker f page 45 okay
[1684] 3:12:19	so there you have it the name of the earliest recorded King that we know was
[1685] 3:12:24	a king in Egyptian history okay I'm looking
[1686] 3:12:30	oh boy oh boy yeah
[1687] 3:12:35	history can be messy that's all I can say history can be very messy
[1688] 3:12:45	so anyway you got your answer to the question I hope it was worth it
[1689] 3:12:55	truth can be much Stranger Than Fiction
[1690] 3:13:00	someone eventually would have had to have asked this
[1691] 3:13:07	yeah we're not going to look at the super We're not gonna look at the Chats on this one okay we're just gonna move right along we're moving along now
[1692] 3:13:14	thank you for the Super Chat moving along
[1693] 3:13:30	can't end uh please enter a name for 199. thank
[1694] 3:13:37	you very much for that Super Chat do you recommend Ka kitchens reliability
[1695] 3:13:42	of the Old Testament yes I do I think it's getting a little along in the tooth now
[1696] 3:13:47	but it's uh no I don't have a physical copy of it
[1697] 3:13:54	but it's a very good book it's still good there's nothing yet that has replaced it
[1698] 3:14:01	okay so I think it's an excellent book it's a big book I mean you get your mind's
[1699] 3:14:06	worth for that oh so it's a good book it's a big book I would highly recommend on the
[1700] 3:14:12	reliability of the Old Testament this is not the king you're looking for
[1701] 3:14:18	Move Along yep so anyway uh yes I he's a great author
[1702] 3:14:25	he actually uses some humor in that book so it's a it's a it's actually a pretty fun read too
[1703] 3:14:30	got some corny jokes in there and some corny illustrations and subtitles in there so
[1704] 3:14:36	it's worth it it's a worth it's a worthwhile read uh he's an excellent top-notch scholar
[1705] 3:14:41	and he tries to make it enjoyable to read so and this and the archeology in
[1706] 3:14:47	there is still good A little dated but still good uh it does need a second
[1707] 3:14:52	edition but that probably won't happen now because uh he's he's now a kitchen is
[1708] 3:14:59	now in retirement home so uh
[1709] 3:15:05	anyway thank you very much for the Super Chat very much appreciated okay so that's the end of the super
[1710] 3:15:12	chats we're going to take a couple of non-super more non-super chats and then we're gonna call it a night
[1711] 3:15:21	yes I might be a bit biased on that one I admit it uh
[1712] 3:15:30	but uh well I was I was his uh research assistant I
[1713] 3:15:37	was uh I never had kitchen actually as an
[1714] 3:15:43	instructor uh he was basically a professor I worked for
[1715] 3:15:50	so um I worked for him for three years as a
[1716] 3:15:55	research assistant so he was a mentor absolutely a mentor but he wasn't really my professor
[1717] 3:16:02	he was already retired at that point absolutely oh yeah oh yeah he was
[1718] 3:16:09	totally the boss
[1719] 3:16:16	but then again this is where I got my ideas on um
[1720] 3:16:22	how to do epigraphy I mean he taught me pigraphy he uh
[1721] 3:16:29	I learned everything um foundational I know about chronology from him
[1722] 3:16:38	I mean he taught me so much it wasn't even funny
[1723] 3:16:44	yeah he was the boss he was definitely the boss
[1724] 3:16:52	uh but uh but yeah I did learn a lot under it um you know I learned so much in those
[1725] 3:16:59	three years it wasn't even funny so much yeah it was an amazing experience amazing experience
[1726] 3:17:08	I learned I mean it's one thing to learn epigraphy in a classroom
[1727] 3:17:14	okay yeah you can get all that facts and all that stuff but
[1728] 3:17:20	to learn epigraphy sitting by somebody who's actually doing it
[1729] 3:17:25	for hours at a time you pick up the little tips and tricks
[1730] 3:17:31	that you don't get in the class and that's gold
[1731] 3:17:37	that's priceless the same with chronology you just learn
[1732] 3:17:42	how how it's done on a practical Hands-On level and again Priceless you you you can it's
[1733] 3:17:51	really hard to even buy an education like that it's one of those sort of educations you
[1734] 3:17:56	kind of almost have to stumble into because getting that in out of one person is just
[1735] 3:18:03	A Stroke of Luck
[1736] 3:18:12	so uh I also may have gotten a little bit of attacked too
[1737] 3:18:23	yeah he tends to be very uh
[1738] 3:18:29	blunt he's Charming it can be very Charming
[1739] 3:18:36	it can also be very blunt yeah he doesn't suffer fools does not
[1740] 3:18:41	suffer fools at all but yeah he's he's a really nice guy really sweet guy
[1741] 3:18:47	but he will not suffer fools and unfortunately one can often be surrounded by fools so
[1742] 3:18:55	um I try to be a little more patient than he is okay I try
[1743] 3:19:00	don't always succeed but I try okay so let's take a few non-super chats
[1744] 3:19:06	and then we're gonna call it a night
[1745] 3:19:14	so here's when I start looking for that q and colon
[1746] 3:19:23	ist
[1747] 3:19:31	s which is
[1748] 3:19:39	okay we'll consider that question um
[1749] 3:19:55	I'll take this one from Sean dowie first
[1750] 3:20:04	how are ancient sites identified um
[1751] 3:20:10	for example how do we know Troy is Troy or Jericho is Jericho all right
[1752] 3:20:17	the way it's going to be very very different for some disciplines than
[1753] 3:20:22	others like for example uh in the case of Troy
[1754] 3:20:28	we would have to expect that the city had could be susceptible to a naval
[1755] 3:20:33	assault on the coast of the of Anatolia which is
[1756] 3:20:40	modern turkey near the entrance to the Black Sea
[1757] 3:20:47	so once you have that sort of geographic criteria it's sort of Narrows things
[1758] 3:20:52	down a lot and then you dig down into the archeology
