[0] 0:00	[Music] foreign
[1316] 2:23:58	Genesis 2 5-6 let's let's take a look at that Bible and let's see
[1317] 2:24:03	bring up the Bible Genesis 2
[1318] 2:24:12	verses five to six okay five says now no shrub on the field of
[1319] 2:24:19	the field was yet on the earth and no plant of the field had yet sprouted for the Lord had not sent rain upon the
[1320] 2:24:26	Earth and there was no man to cultivate the ground okay
[1321] 2:24:32	now the fact that Mesopotamia and Egypt were both irrigated lands
[1322] 2:24:37	we are coming looking at Genesis through say a
[1323] 2:24:43	a scope a telescope as it were Genesis was written uh
[1324] 2:24:52	during the wandering I mean set the paper I don't mean like it's original myths or mythal histories
[1325] 2:25:00	is committed to paper or Papyrus or parchment
[1326] 2:25:06	it was done so when Moses was leading the children of Israel through the Sinai
[1327] 2:25:11	so they're coming out of an agricultural culture being in Egypt
[1328] 2:25:18	so the whole process of cultivation they would have been intimately familiar with all of this
[1329] 2:25:25	number six but I missed used to Rise Up from the earth and water the whole
[1330] 2:25:31	surface of the ground okay
[1331] 2:25:38	um I don't necessarily think this is bearing on Genesis 2 5-6 but there does
[1332] 2:25:44	seem to be influence here it is there there is this idea
[1333] 2:25:50	and Genesis that agriculture is already a given
[1334] 2:25:59	okay now this could be retrojection honestly
[1335] 2:26:04	that that you know Moses is already writing from the
[1336] 2:26:11	perspective of someone who lived in an agricultural community
[1337] 2:26:16	being say this the lands of Goshen the last Goshen were heavily
[1338] 2:26:21	agricultural so Moses is going to be writing from
[1339] 2:26:28	that perspective so like for example when we see the incidence of Cain and Abel
[1340] 2:26:35	you know Cain's offering vegetables you know he's not just Hunter and
[1341] 2:26:41	Gathering that he's cultivating that Abel is is is offering
[1342] 2:26:49	a a blood sacrifice again the product of a pastoral
[1343] 2:26:56	lifestyle so we can't ignore here that some of what's being written in the
[1344] 2:27:04	subtext of Genesis is the tension between
[1345] 2:27:09	agrarian culture and pastorous culture in some respects
[1346] 2:27:17	Genesis is an attempt to move the people of Israel from a a
[1347] 2:27:25	agrarian culture that is set around cities
[1348] 2:27:30	large massive cities to a pastoral life
[1349] 2:27:35	that is more set around smaller Villages more distributed
[1350] 2:27:43	so there's there is a tension in Genesis between
[1351] 2:27:48	stay farming life and Shepherd life
[1352] 2:27:54	so this is why you are going to get little Snippets of agricultural language
[1353] 2:28:01	throughout the Book of Genesis because it is trying to
[1354] 2:28:07	re-enculturate the Israelites because they're the audience for whom
[1355] 2:28:12	this is being written two not necessarily four but two
[1356] 2:28:18	you know as um um what's his name now um
[1357] 2:28:27	John Walton says the Bible is written for us but not to
[1358] 2:28:33	us for us to understand the message for us we have to understand how it is being
[1359] 2:28:40	received to the audiences he's being written two
[1360] 2:28:47	okay so here we have to understand that this is being written to basically
[1361] 2:28:53	Egyptian City Slickers Egyptian City Slickers that are that have
[1362] 2:28:58	the all the benefits of agrarian farming culture
[1363] 2:29:05	it's being written to them to prepare them for a nomadic sojourning
[1364] 2:29:12	pastoral lifestyle it's to take the Egypt out of the
[1365] 2:29:19	Israelites or at least some of the more negative aspects of Egyptian culture
[1366] 2:29:26	and that's to to get the Israelites in a state where they're dependent upon God
[1367] 2:29:32	for everything their livelihood their posterity
[1368] 2:29:39	and ultimately to create a relationship between Yahweh and the Israelites
[1369] 2:29:45	so anyway thank you very much for that question it's a good question and I hope I answered it
[1370] 2:29:51	okay I got a super chat here from John fabeck
[1371] 2:29:59	for 19.99. thank you very much for the Super Chat and very very much appreciate it
[1372] 2:30:04	uh do we find any parallels to Genesis 111 from the writings discovered in the region of Mesopotamia where Abraham was
[1373] 2:30:12	from um
[1374] 2:30:18	Abraham is from the northern region of Mesopotamia uh essentially where we find the towns
[1375] 2:30:26	love like erkesh uh basically that that area where say
[1376] 2:30:32	Mari and Elam are sort of fighting for control
[1377] 2:30:37	uh we don't find a lot from that area honestly it's I don't know if there's a
[1378] 2:30:44	lot of been as this has been excavated up there uh most of what we've of the writings we
[1379] 2:30:50	find in Mesopotamia are further south foreign
[1380] 2:30:55	they come from um excavations such as a Nineveh uh from Usher
[1381] 2:31:03	and from say Babylon so in those regions we find a lot more more the southern Mesopotamian region is
[1382] 2:31:10	where we find most of the kanea form that has influenced our thinking on
[1383] 2:31:19	Mesopotamian culture and myth not So Much from the area where where
[1384] 2:31:25	Abraham was from foreign now with that said
[1385] 2:31:31	uh there are parallels we do find parallels between Genesis 1 and 11.
[1386] 2:31:38	and certain writings of Mesopotamia like animal ailish
[1387] 2:31:44	um but here's the thing what we're talking about here is first influence is what we call intertextuality
[1388] 2:31:53	where one text is responding to another
[1389] 2:32:00	either through borrowing basically taking a piece out and saying hey this
[1390] 2:32:06	this piece is correct we're going to take this piece and put it in or through opposition
[1391] 2:32:11	where or contrast where you know we recognize this piece in another culture and we think it's wrong
[1392] 2:32:17	so this is what we're offering instead like for example uh Marduk versus Tiamat
[1393] 2:32:24	the whole idea that Tiamat is the chaos chaos dragon
[1394] 2:32:30	and Marduk slays Tiamat you know half of it part of it tmat becomes the Celeste
[1395] 2:32:38	the heavens part of it becomes Earth and the ocean okay and it's it's a it's an epic cycle
[1396] 2:32:44	of of Marduk defeating chaos in this epic struggle that ends up becoming
[1397] 2:32:51	creation well Genesis 1 you know is the
[1398] 2:32:59	antithesis of this it's basically saying that there was no
[1399] 2:33:04	struggle it's Fiat creation God says let there be light
[1400] 2:33:12	it was like God says let the water separate yeah
[1401] 2:33:17	well I said right dry line appears no problem for God at all no Struggle No epic fight
[1402] 2:33:25	creates the Sun Moon night light for day light for night
[1403] 2:33:31	buying the stars in the sky yeah it's just a regular course in the day for God
[1404] 2:33:38	yeah God doesn't break a sweat when he does creation oh
[1405] 2:33:44	this is a radically different from the Mesopotamian myths
[1406] 2:33:51	and you know these are and the particular bodies that
[1407] 2:33:59	um just one you know talks about does correlate to Mesopotamian myth you know skamash is is
[1408] 2:34:07	is the sun god you know you have the uh the moon God
[1409] 2:34:12	you know sin you know there's there's you know there's there's Mesopotamian
[1410] 2:34:17	myth being alluded to in Genesis 1. but there's also Egyptian myth being alluded
[1411] 2:34:25	to in Messi in in Genesis 1 as well you know you do have that that theat
[1412] 2:34:32	creation that we find in in say the top myth the tall creation myth
[1413] 2:34:40	and the Genesis myth seems to be well you know this aspect of Egyptian myth seems
[1414] 2:34:48	to be correct so we're going to appeal to it
[1415] 2:34:53	so you know you do get both aspects here you know where
[1416] 2:34:59	and this is why I call Genesis 1. anti-meth the whole the whole book of
[1417] 2:35:06	Genesis is anti-myth it's instead of myth
[1418] 2:35:13	when the Israelites come out of the land of Egypt
[1419] 2:35:18	they're a mixed multitude everybody is coming out with their own
[1420] 2:35:24	creation myth you got Nubians you got Egyptians
[1421] 2:35:30	you got amarettic semites you know some are you know from other parts of Canaan
[1422] 2:35:37	you've got libyans you got Magi got the sons of Jacob
[1423] 2:35:43	you've got all these different people groups that are moving out
[1424] 2:35:50	and even within a particular people group you don't have one creation myth you can have several creationists in the
[1425] 2:35:56	same people group like we find amongst the Egyptians there's multiple creation myths
[1426] 2:36:03	so um
[1427] 2:36:09	you do get this this this problem then for for
[1428] 2:36:17	Moses is how do you make this one people
[1429] 2:36:22	dozens of creation myths Moses is not trying to create a mosaic
[1430] 2:36:29	here he's trying to create a Melting Pot those mixed multitude have to be
[1431] 2:36:35	incorporated simulated into the 12 tribes
[1432] 2:36:40	you know we don't have say 12 tribes and the mixed multitude as a 13th tribe
[1433] 2:36:46	they're assimilated into the 12 tribes they're assigned a tribe
[1434] 2:36:52	foreign
[1435] 2:36:59	Orthodoxy so because of that
[1436] 2:37:06	Moses has to give a alternative myth that can address potentially every other
[1437] 2:37:14	myth and create something instead
[1438] 2:37:19	to give them national identity foreign
[1439] 2:37:26	cultural cohesion so that's what he's doing here with Genesis
[1440] 2:37:32	is providing cultural cohesion through anti-meth
[1441] 2:37:37	instead of myth something in to take its place
[1442] 2:37:43	so everybody knows if I keep my myth it's against the national identity
[1443] 2:37:50	because my myth is contradictory in some way
[1444] 2:37:55	so there's the official story of you know the people of Israel
[1445] 2:38:02	whether you're a descendant of Jacob or a descendant of the mixed multitude
[1446] 2:38:09	so Genesis 1 through 11 is very very much
[1447] 2:38:16	engaged in intertextuality sometimes borrowing sometimes in
[1448] 2:38:24	criticism but it is all with that anti-meth Motif
[1449] 2:38:30	in mind so anyway thank you very much for the Super Chat I very very much appreciate
[1450] 2:38:35	it um and I hope that answered your question
[1451] 2:38:43	uh I'll put up here uh what is the historical background of the song of the three U's in the furnace
[1452] 2:38:50	that is an orthodox and Catholic Book of Daniel but not in Protestant Bibles I
[1453] 2:38:57	was not aware that there is a difference here
[1454] 2:39:02	um background song of the three use I'm not familiar with
[1455] 2:39:08	that I'd have to look that up um yeah I thought I I was under the
[1456] 2:39:15	impression too that the Old Testament Canon was the same in Orthodox and Catholic versions of
[1457] 2:39:22	Daniel I I have I have no I'm not familiar with
[1458] 2:39:27	this uh this is this is this is something new to me
[1459] 2:39:35	uh apparently Daniel 3 23 and some translations of the Bible
[1460] 2:39:41	prayer of the siren yeah I'll have to look into that some
[1461] 2:39:47	more Let me let me look into that some more and get back to you on that because um that that's going to take a little
[1462] 2:39:52	bit of looking up because this has to say this is something I've never ever encountered before it is apparently a thing
[1463] 2:39:58	but it's just not something I've ever had to deal with so let me look it up and get back to you
[1464] 2:40:03	okay all right next one we'll do this next live stream when I've had a chance to
[1465] 2:40:09	look at this okay so take a couple more Super chats um
[1466] 2:40:17	gone two hours and 40 minutes so I'm gonna do a couple more non-super
[1467] 2:40:24	chats and then we will probably call it a night because I can
[1468] 2:40:32	I'm telling you uh I have been getting up at 5 30 in the morning for hold on 5 35 in the morning
[1469] 2:40:40	uh for my for my day job so a little tired but uh but very happy to be here so
[1470] 2:40:49	okay I'll take this one from dark blade it's
[1471] 2:40:55	a grammatical question I love grammatical questions um
[1472] 2:41:00	okay uh dark blade asks is you the relief followed by the quail chick a particle
[1473] 2:41:07	for the indicative grammatical mood um no
[1474] 2:41:16	okay it's particle now for those who don't know anything about Egyptian grammar this is a grammatical question
[1475] 2:41:21	this totally this is this is geek question par excellence
[1476] 2:41:27	okay um for those of you who uh who know mil
[1477] 2:41:33	Egyptian a sentence a a normal let's just say
[1478] 2:41:40	independent clause begins with this particle
[1479] 2:41:46	um which is a relief and a quail chick as pronounced you
[1480] 2:41:52	okay nobody knows what you actually means
[1481] 2:41:59	and there's uh polotsky guessed it was a form of the verb
[1482] 2:42:06	uh Morgan gardinerian views of uh of the Egyptian language will say
[1483] 2:42:14	it's just a particle now my Dr Vater at the University of
[1484] 2:42:22	Liverpool did his doctoral dissertation on this
[1485] 2:42:27	particle that was the subject of his doctoral dissertation
[1486] 2:42:34	and what he concluded was we have no idea what the particle u means
[1487] 2:42:41	or and it's impossible to figure it out
[1488] 2:42:49	okay now the the meaning the the use of the particle does change
[1489] 2:42:56	that much we know um for for Middle Egyptian it is the the it begins a declarative sentence
[1490] 2:43:06	um basically or say an independent clause of say a
[1491] 2:43:13	um just a just a typical um what's called now
[1492] 2:43:19	um oh just a as I said as you mentioned here
[1493] 2:43:26	the um an indicative Clause that's all there's nothing particularly special of
[1494] 2:43:32	it but it does Mark the beginning of an independent clause okay so so you in middle Egyptian when
[1495] 2:43:38	you're looking at say where's the beginning of the sentence you look for a u in most cases now there's some cases
[1496] 2:43:44	where you wouldn't like um a um a second tense sediment F uh Clause
[1497] 2:43:51	would not start with a u for example but you know it's very very common for for
[1498] 2:43:58	independent clauses in Middle Egyptian to begin with a u now in late Egyptian
[1499] 2:44:05	independent clauses don't start with a u U is a marker in late Egyptian for a
[1500] 2:44:13	subordinate clause so if you see a u in late Egyptian it
[1501] 2:44:20	means the yet you're already past the independent clause and onto a subordinate clause
[1502] 2:44:28	so it's it's a it's a particle that changes over time
[1503] 2:44:34	we don't know uh but we do we do find it in declarative sentences
[1504] 2:44:40	uh we do find it in say um
[1505] 2:44:46	um subordinate clauses in late Egyptian
[1506] 2:44:53	and um
[1507] 2:44:58	it is it is one of those constructions that again we just don't know what it
[1508] 2:45:04	means but it it's consistent it's it's pretty consistent across the board as
[1509] 2:45:10	far as middle Egyptian goes and its usage in late Egyptian so it's it is it is it is an indicative
[1510] 2:45:19	marker for an independent clause but it's also a marker for a consecutive
[1511] 2:45:27	clause in late Egyptian so it it's sort of as I said it abandons
[1512] 2:45:34	that that marker for the independent clause in in late Egyptian so you have to you have
[1513] 2:45:41	to know which phase of the language you're looking at when you start looking at this
[1514] 2:45:48	so it's going to depend it's going to depend entirely
[1515] 2:45:53	so I I hope that answers your question thank you very much for the question it's I love these these geek grammar
[1516] 2:45:58	questions uh these are my these are some of my favorite questions I I almost
[1517] 2:46:03	seldom Passover a a geek question like this because it's just like um
[1518] 2:46:08	I love them so much I don't get a get a chance to talk about this stuff very much so anyway thank you for the
[1519] 2:46:14	question uh you made my day there
[1520] 2:46:23	uh no I'll take that question I'll just go down and take that
[1521] 2:46:29	uh from Slammer and she asks uh does Dr Fox knowledge of Egyptian translate to
[1522] 2:46:35	talking to Modern Egyptians no it doesn't okay uh modern Egyptians talk in Arabic
[1523] 2:46:43	Arabic is a Semitic language that's completely unrelated to ancient Egyptian
[1524] 2:46:49	now unfortunately Coptic is no longer spoken as which is the
[1525] 2:46:57	topic is the last phase of the Egyptian language it was used it's used in liturgical uh
[1526] 2:47:06	um like like for example say the Coptic Orthodox Church uses Coptic as a liturgical language
[1527] 2:47:14	however it has pretty much died out as a spoken
[1528] 2:47:20	language there are only two families in Egypt that still speak Coptic as a spoken
[1529] 2:47:27	language very rare now it's it's one of those endangered languages
[1530] 2:47:33	they estimate that in roughly 50 years Coptic will will cease as a spoken
[1531] 2:47:39	language it's really unfortunate it's really unfortunate it is one of
[1532] 2:47:45	those languages that deserves to be preserved but unfortunately
[1533] 2:47:51	not a lot has been done to preserve the spoken language of Coptic
[1534] 2:47:58	but as I said very rare these days uh Egypt is pretty much a hun 100 percent
[1535] 2:48:04	arabic speaking country now so doesn't help when talking to Egyptians
[1536] 2:48:10	uh frankly you're better off with English most Egyptians will speak some English
[1537] 2:48:18	it doesn't press the heck out yeah
[1538] 2:48:23	read the hieroglyphs and you explain more to Egypt well yes the Egyptians are impressed
[1539] 2:48:31	when you can actually read the hieroglyphs but um
[1540] 2:48:36	uh but it doesn't help you communicate with Egyptians you're much more like you're much better off with with English
[1541] 2:48:43	or Arabic I mean Arabic they all speak they all speak the Arabic most of them will speak at least a smattering of
[1542] 2:48:50	English um some of them will even speak French
[1543] 2:48:55	but almost none of them will speak Coptic anymore or or any ancient dialect of Egyptian so anyway I hope that
[1544] 2:49:02	answers your question uh thank you for the question it is a good question
[1545] 2:49:09	okay we have two more Super chats uh one from uh Andrew Mansour for ten dollars
[1546] 2:49:14	Canadian thank you very much for the Super Chat very much appreciated uh hi doctor long time well it was good
[1547] 2:49:21	to see you back here uh speaking of Egyptian myth growing up Coptic I was told never to leave my
[1548] 2:49:28	shoes UPS upside down as if you're showing your foot to God as to
[1549] 2:49:34	as in don't offend the Gods um yes I've heard I have not only heard of
[1550] 2:49:42	this I've experienced this um
[1551] 2:49:48	I was I was in the Egyptian airport once
[1552] 2:49:54	and I was sitting at a bench my legs were claw crossed and this old guy with two wives
[1553] 2:50:03	comes and sits in the bench I was there first I was there the first
[1554] 2:50:11	and he starts chewing me out for having the bottom of my my foot is
[1555] 2:50:17	exposed to him okay he starts chewing me out you know as I
[1556] 2:50:26	said I was there first you know I was alone on the bench he comes by and as I said he sits down
[1557] 2:50:31	with his two wives and he's he's he's really really angry really angry to have the bottom of my foot shown to him
[1558] 2:50:38	I'm really insulted um
[1559] 2:50:44	yeah um well well things are changing okay
[1560] 2:50:49	things are things are changing but um yeah that's um I've I've heard of this
[1561] 2:50:55	I've experienced this um uh it does it does seem it is seemed to
[1562] 2:51:02	be a sign of disrespect in in Egypt to expose the solar of your shoe to
[1563] 2:51:08	others to uh you know whether it's to God or whether it's to other persons
[1564] 2:51:16	um I've heard of people who are in a Coptic Church who had their legs crossed and basically said hey you know
[1565] 2:51:23	you know that's disrespectful you know put your feet flat on the ground
[1566] 2:51:29	now so you know this is this is common this is very common
[1567] 2:51:35	uh whether it is to offend the gods or offending other people it does seem to
[1568] 2:51:40	be a sort of a universal um sign of disrespect in Arabic Nations
[1569] 2:51:45	now as I said I think this is becoming less so you know um I I've noticed that young
[1570] 2:51:52	people are now starting to cross their legs too so I don't know if that's just culture
[1571] 2:51:58	or if the times are changing but it does seem to be changing at a
[1572] 2:52:05	very very rapid pace so I don't know how much longer this will still be a insulting thing
[1573] 2:52:12	but you know given how radically Egypt has changed over the last say even just 10
[1574] 2:52:18	years it wouldn't surprise me if these Customs start dying
[1575] 2:52:23	so uh anyway it's good to see you back here tonight thank you very much to the Super Chat
[1576] 2:52:30	I'm very much appreciated and um I hope that answered your question thank you so very much
[1577] 2:52:37	hey uh we got another Super Chat here from Johann uh nyman for
[1578] 2:52:46	uh 140 South African thank you very much for the Super Chat very much appreciated
[1579] 2:52:53	hi Dr Falk any advice on how to explain to someone why Christians believe in the
[1580] 2:52:58	divine inspiration of scripture and why don't why we don't think we've got a
[1581] 2:53:05	Bible now that doesn't say something different from a thousand years ago hmm okay
[1582] 2:53:21	ears ears along and the short of it is the fact is that
[1583] 2:53:28	it doesn't say something different from a thousand years ago because we've got versions of it that
[1584] 2:53:33	are older than a thousand years essentially
[1585] 2:53:40	um your second your second question here is is actually easier to to to answer uh we have got
[1586] 2:53:47	manuscripts of the Bible a full manuscripts of the Bible or at least the New Testament that date
[1587] 2:53:54	back to the third century we got fragments that go to up to the
[1588] 2:54:02	very very early second century those those Greek manuscripts have not
[1589] 2:54:10	fundamentally changed they're essentially they're almost the
[1590] 2:54:16	same there's some typos there's some variance
[1591] 2:54:21	spelling there's no real substantive difference nothing that would change any particular
[1592] 2:54:28	Doctrine or belief so the Bible we have today
[1593] 2:54:35	is pretty much especially especially some of the newer ones you know
[1594] 2:54:41	um such as say critical editions of the Greek text are very very similar to
[1595] 2:54:47	the texts we find in say the third and fourth Century you know like uh Dakota significance the code is alexandriax
[1596] 2:54:54	alexandrinus um even the Western types like the um the quotas vaticanus
[1597] 2:55:01	so we do have today our Greek manuscripts are much much
[1598] 2:55:08	better than say those of a hundred years ago and more closely what we would have
[1599] 2:55:14	found to the writing of the New Testament than even a thousand years ago
[1600] 2:55:22	so we have to say keep that in consideration we also have more more manuscripts of say the Old Testament
[1601] 2:55:29	you know the King James version was not based upon of the Old Testament was not you know based upon a very good version
[1602] 2:55:35	it was just sort of what was in circulation at the time and the provenance of that
[1603] 2:55:41	Old Testament in manuscript was not very good today now we have you know the masoretic
[1604] 2:55:48	texts we've got the Dead Sea Scrolls we've got Samaritan pentateuch we've got the
[1605] 2:55:54	Septuagint we've got a lot of resources now for doing um
[1606] 2:56:00	um textual criticism of the Old Testament in such a way that
[1607] 2:56:06	we can say with confidence that nine percent of the Old Testament has been
[1608] 2:56:12	pretty much preserved and the remaining five percent we could probably figure out if we do the proper
[1609] 2:56:19	text critical work so there isn't a huge difference I mean here's here's the thing
[1610] 2:56:25	the massive amounts of text that have been preserved through history
[1611] 2:56:30	is unlike any other ancient document
[1612] 2:56:36	like for example I think there's like six manuscripts of the lives of the Caesars
[1613] 2:56:41	or when outside of the Season sorry um the writings of Julius Caesar
[1614] 2:56:47	so you know there isn't a lot of manuscripts to go on there you know we have hundreds of manuscripts of the
[1615] 2:56:52	Bible hundreds of them I mean we're drowning in in in in material that we can do
[1616] 2:56:59	textual comparison so there hasn't been substantial changes
[1617] 2:57:05	so that one's a no-brainer you know when we look at Say the original Greek and
[1618] 2:57:11	Hebrew manuscripts now the previous question
[1619] 2:57:18	how do you explain why Christians believe in the divine inspiration of scripture that one's a harder one to
[1620] 2:57:24	explain uh some of it it comes from scripture itself like
[1621] 2:57:32	um the book of Timothy where it says that all scripture is God breathed and
[1622] 2:57:38	is profitable for teaching correction uh reproof and
[1623] 2:57:44	um I think it was one other in there but the fact is that the idea of God
[1624] 2:57:49	breathed that scripture is God breathed that the that the spirit of God has gone
[1625] 2:57:57	into the creation of scripture okay
[1626] 2:58:03	and that the hit the writers of scripture have been divinely prepared
[1627] 2:58:08	for the process um there is a difference to between say
[1628] 2:58:15	inspiration and inerrancy and the two are different
[1629] 2:58:22	uh and to sort of say inspiration scripture is sort of to confuse the two
[1630] 2:58:29	the writers of scripture are inspired scripture is inerrant
[1631] 2:58:36	so we have to be careful here not to do a category error also
[1632] 2:58:41	the inspiration of the writer is that God prepares the
[1633] 2:58:46	writer through his life through his experiences uh through Providence
[1634] 2:58:54	to for the task of writing scripture that when he comes to the text
[1635] 2:59:01	that he has everything he needs to write the message
[1636] 2:59:07	of God whether that's through life experiences through his reading habits through his
[1637] 2:59:14	disappointments his tragedies his education
[1638] 2:59:20	his job experience everything has God has prepared him so that when he puts
[1639] 2:59:25	pen to paper he is communicating the words of God through as the instrument of God
[1640] 2:59:33	that's what it means to be inspired in errancy means that what that inspired
[1641] 2:59:41	writer puts to paper is without error in the autographs
[1642] 2:59:47	and that's what makes it worth teaching that's what makes it worth obeying
[1643] 2:59:56	that it is communicating the words of God through this sort of huge trajectory of
[1644] 3:00:06	a Salvation history from Adam
[1645] 3:00:11	to Christ on the cross and the resurrection to the consummation of History itself
[1646] 3:00:18	we're all part of one big plan God's plan
[1647] 3:00:25	and the Christian belief in the inspiration of the writers and the inerrancy of the
[1648] 3:00:33	autographs has led theologians throughout the Christian
[1649] 3:00:38	church to believe that these are the
[1650] 3:00:43	words of God himself done through human agents
[1651] 3:00:52	so anyway I hope that explains this
[1652] 3:00:58	um you know this is not to say this is not to say that that the text we have
[1653] 3:01:03	today are without error but it does say that you know despite the error God's message still survives
[1654] 3:01:11	it still survives and it is profitable and it still
[1655] 3:01:17	changes lives and that's the thing you know we believe this is this is the
[1656] 3:01:24	message of God because it will transform you it will change you
[1657] 3:01:30	it will turn your life around you know as
[1658] 3:01:35	you know Christ said to the disciples will you leave me and Peter said where where are you ready to go
[1659] 3:01:41	you have the words of life these are the words of life
[1660] 3:01:48	these are the words of life so anyway thank you very much for the
[1661] 3:01:54	Super Chat very very much appreciate and I hope that answered your question
[1662] 3:02:00	okay I will take a cup
[1663] 3:02:07	okay we've hit the three hour mark I'm gonna take two more non-super chats and then we will call it
[1664] 3:02:13	because I've already taken a lot of non-super chats tonight so
[1665] 3:02:21	uh unless I'm out of them in which case we'll just call it a night
[1666] 3:02:29	I think we had a pretty good discussion yeah um
[1667] 3:02:37	uh Lake tennis equals sea of reads um no no I don't think Lake Tanis is uh
[1668] 3:02:45	um sea of raids um I I think it's part of the Estuary of
[1669] 3:02:51	the bitter Lakes basically the palooziak estuary uh there's a lot of lakes that were
[1670] 3:02:56	there that are no longer there uh Lake Tannis is is too far in land
[1671] 3:03:02	it's too far inland um I think I don't think so I don't think it's the series but I do think
[1672] 3:03:07	that um the palusiak branch which created originally Lake tennis
[1673] 3:03:14	um you know is is part of that river system okay so I hope that explains that so
[1674] 3:03:23	that one's a quickie and I think if that's I don't see anything else we will call it a night at
[1675] 3:03:29	that point I think that's a good place to end
[1676] 3:03:39	okay uh oh Brian peachy has says he's got a
[1677] 3:03:44	question coming well you better be fast um
[1678] 3:03:51	because we're gonna start to wrap up okay so uh I want to remind everybody of the
[1679] 3:03:58	upcoming debate uh or discussion on Monday uh I mean I've mentioned it twice
[1680] 3:04:03	already but why not a third time um basically on Monday uh seven oh sorry uh
[1681] 3:04:12	10 30 a.m Pacific Standard Time on Sean McDowell's Channel I'm having a discussion on the date of The Exodus
[1682] 3:04:18	with Titus Kennedy he's going to represent the early date of The Exodus I'm going to represent the
[1683] 3:04:24	light date of The Exodus we're both well educated in this field should be very interesting discussion
[1684] 3:04:31	all right um
[1685] 3:04:41	I'm not gonna uh so I think we're gonna
[1686] 3:04:46	probably call it a night then uh is we've gone for three hours so
[1687] 3:04:52	we've uh so uh I think we will call it at this point
[1688] 3:05:01	so uh with that said I want to thank everyone who joined us tonight
[1689] 3:05:07	I really really appreciate uh all the super chat uh Chatters who who helped us
[1690] 3:05:14	out tonight so much appreciated um especially Jack Ray thank you so much
[1691] 3:05:20	and and everyone who helped us I want to thank people who uh joined us
[1692] 3:05:27	in the live live chat you know you guys are asking good questions and we love answering your questions
[1693] 3:05:34	so we so so appreciate that uh you know being a part of a greater community
[1694] 3:05:41	and um I also want to thank everyone who who
[1695] 3:05:47	um also you know supports us through patreon because that that pays for our equipment upgrades
[1696] 3:05:53	very very much appreciated I also want to thank our regular subscribers who help us on a day-to-day
[1697] 3:06:00	uh basis just by subscribing liking our videos disliking our videos and leaving
[1698] 3:06:06	comments this helps the algorithm this feeds the algorithm and that tells YouTube to promote our stuff even more
[1699] 3:06:12	so anyway uh with that said thank you very much for for watching
[1700] 3:06:17	tonight and I will see you next time on Ancient Egypt and the Bible have a good night everyone
[1701] 3:06:24	[Music]
